Zipcode,Population,Median Age,Household Income,Per Capita Income,Poverty Rate,Unemployment Rate,House Value,House Construction Year,Monthly Owner Cost,Monthly Rent,Public Transport Rate,Personal Transport Rate,Commute Time Public,Commute Time Car,High School Rate,College Rate,Uneducated Rate,English Language,Spanish Language,White Population Rate,Black Population Rate,Hispanic Population Rate,Asian Population Rate,City,County,Lat,Lng,Housing_units,State
95842,33522.0,32.9,53458.0,23368.0,19.631883539168307,3.976493049340732,251000.0,1977,1530.0,1202.0,1.065891472868217,79.0420819490587,9060.0,312970.0,19.736292583974706,7.028220273253386,1.2797565777698228,,,65.11246345683432,14.00871069745242,22.49567448242945,5.286080782769525,Palomar Mountain,San Diego County,33.32,-116.83,217,CA
95843,47823.0,32.9,81028.0,28030.0,11.193358844070843,1.7481128327373858,325700.0,1993,1846.0,1619.0,0.9919844116735308,83.80054027722421,18095.0,546065.0,17.326391067059784,11.588566171089225,0.9075131213014658,,,69.20937624155741,9.225686385212136,14.641490496204757,11.613658699788804,Pauma Valley,San Diego County,33.3,-116.9,1097,CA
95864,23352.0,46.4,105849.0,62527.0,7.361253854059609,2.175402535114765,587000.0,1958,2611.0,1436.0,1.2294705936324433,77.37407101568951,,,9.005652620760534,21.81397738951696,0.5310037684138403,,,76.982699554642,3.4772182254196644,13.891743747858856,7.622473449811579,Poway,San Diego County,33.0,-117.01,16752,CA
95901,33455.0,31.7,54851.0,23771.0,16.831564788521895,3.267075175609027,232600.0,1976,1623.0,952.0,1.210852829060468,80.87300994095224,9180.0,285965.0,11.699297563891797,7.427888208040652,1.2703631744133912,,,76.12613959049469,4.67194739201913,28.907487670004485,7.589299058436706,Ramona,San Diego County,33.0,-116.8,12708,CA
95903,1653.0,22.0,49750.0,21545.0,6.896551724137931,0.4234724742891712,-666666666.0,2009,-666666666.0,1986.0,2.537593984962406,81.203007518797,,,4.355716878402904,4.355716878402904,0.6654567453115547,,,64.18632788868723,9.013914095583788,19.782214156079856,7.683000604960678,Ranchita,San Diego County,33.3,-116.3,211,CA
95910,123.0,58.8,-666666666.0,20891.0,0.0,26.016260162601625,123300.0,1966,1188.0,-666666666.0,0.0,100.0,,,45.52845528455285,0.0,0.0,,,100.0,0.0,0.0,0.0,Rancho Santa Fe,San Diego County,33.01,-117.22,3990,CA
95912,5380.0,34.1,69786.0,27315.0,11.41263940520446,3.3271375464684017,306600.0,1982,1614.0,865.0,0.0,75.04118616144976,-666666666.0,54540.0,11.728624535315983,6.486988847583644,4.535315985130112,,,88.7546468401487,1.0408921933085502,68.01115241635688,0.2230483271375464,San Marcos,San Diego County,33.18,-117.16,14538,CA
95914,752.0,52.5,-666666666.0,24289.0,24.06914893617021,0.0,213900.0,1980,2122.0,957.0,0.0,68.42105263157895,,,21.94148936170213,12.76595744680851,0.0,,,95.74468085106383,1.5957446808510638,5.319148936170213,0.0,Santa Ysabel,San Diego County,33.1,-116.7,600,CA
95915,0.0,-666666666.0,-666666666.0,-666666666.0,,,-666666666.0,1964,-666666666.0,-666666666.0,,,-666666666.0,-666666666.0,,,,,,,,,,Santee,San Diego County,32.86,-116.99,20052,CA
95916,1359.0,56.4,33942.0,19745.0,31.861662987490803,7.358351729212656,173000.0,1979,1099.0,788.0,0.0,65.0429799426934,,,19.352465047829288,4.7093451066961,1.6188373804267844,,,91.16997792494482,0.0,6.0338484179543785,2.501839587932303,Solana Beach,San Diego County,32.99,-117.26,6163,CA
95917,3717.0,34.9,62660.0,29153.0,13.021253699219802,2.690341673392521,235400.0,1972,1488.0,1071.0,1.4450867052023122,67.91907514450867,,,17.97148237826204,6.860371267150928,1.7487220877051386,,,71.05192359429648,0.0,42.10384718859295,1.694915254237288,San Marcos,San Diego County,33.12,-117.18,17034,CA
95918,2915.0,52.2,73261.0,40675.0,8.061749571183533,0.411663807890223,393200.0,1986,2017.0,1123.0,0.0,72.8862973760933,,,18.867924528301888,11.526586620926244,0.0,,,88.47341337907376,1.509433962264151,10.32590051457976,2.1269296740994856,Vista,San Diego County,33.16,-117.25,10840,CA
95919,971.0,54.7,59365.0,32953.0,11.637487126673532,0.82389289392379,273200.0,1976,1664.0,1101.0,0.0,91.66666666666669,,,19.155509783728117,4.94335736354274,0.0,,,80.43254376930999,0.82389289392379,8.032955715756952,0.0,Valley Center,San Diego County,33.3,-117.0,6711,CA
95920,315.0,41.6,51750.0,37586.0,19.365079365079364,0.6349206349206349,196700.0,1956,-666666666.0,577.0,0.0,65.21739130434783,,,16.825396825396826,5.079365079365079,0.0,,,77.46031746031746,0.0,42.85714285714285,1.5873015873015872,Vista,San Diego County,33.2,-117.25,10982,CA
95922,831.0,40.6,97764.0,32528.0,8.78459687123947,1.8050541516245489,272700.0,1976,1375.0,1325.0,0.6349206349206349,68.88888888888889,,,13.35740072202166,12.876052948255117,0.7220216606498195,,,96.14921780986764,0.0,15.403128760529482,0.0,Vista,San Diego County,33.22,-117.21,15562,CA
95923,28.0,77.8,22500.0,25432.0,0.0,0.0,550000.0,1969,-666666666.0,-666666666.0,0.0,100.0,,,25.0,0.0,0.0,,,100.0,0.0,0.0,0.0,Warner Springs,San Diego County,33.3,-116.7,846,CA
95925,276.0,27.0,21453.0,13647.0,33.69565217391305,4.710144927536232,-666666666.0,1949,-666666666.0,-666666666.0,0.0,84.40366972477064,,,5.072463768115942,20.28985507246377,0.0,,,68.47826086956522,10.869565217391305,20.28985507246377,0.0,Rancho Santa Fe,San Diego County,33.0,-117.2,620,CA
95926,40000.0,27.6,49520.0,28547.0,25.0025,4.6625,332600.0,1975,1774.0,1068.0,0.937282416581865,70.24262224840662,,,7.725,12.69,0.58,,,82.07,2.13,16.5575,4.8575,San Diego,San Diego County,32.72,-117.18,25169,CA
95928,37735.0,31.5,52913.0,32216.0,23.57493043593481,5.435272293626607,343000.0,1982,1895.0,1120.0,1.4851485148514851,76.45702070207021,,,8.20458460315357,16.093812110772493,0.8930700940771167,,,80.93547104809858,2.1836491321054723,17.65469723068769,4.9794620378958525,San Diego,San Diego County,32.72,-117.12,14987,CA
95930,72.0,73.5,-666666666.0,39193.0,0.0,0.0,-666666666.0,1999,-666666666.0,-666666666.0,0.0,100.0,,,22.22222222222222,0.0,0.0,,,77.77777777777777,0.0,0.0,0.0,San Diego,San Diego County,32.75,-117.17,19080,CA
95932,7633.0,38.0,54167.0,27475.0,10.598716101139788,1.4673129830996987,260300.0,1974,1540.0,860.0,0.4202942059441609,82.7679375562894,,,14.804139918773746,8.30603956504651,1.9127472815406783,,,87.88156688064981,2.3712825887593345,49.69212629372462,1.4804139918773749,San Diego,San Diego County,32.74,-117.13,22325,CA
95934,146.0,52.1,24050.0,17124.0,46.57534246575342,0.0,-666666666.0,1981,-666666666.0,-666666666.0,0.0,46.66666666666666,,,44.52054794520548,6.164383561643835,0.0,,,73.97260273972603,0.0,8.904109589041095,0.0,San Diego,San Diego County,32.74,-117.09,21744,CA
95935,261.0,35.6,-666666666.0,40342.0,22.988505747126435,0.0,-666666666.0,1979,-666666666.0,-666666666.0,20.75471698113208,79.24528301886792,,,34.099616858237546,5.747126436781609,0.0,,,91.95402298850574,8.045977011494253,0.0,0.0,San Diego,San Diego County,32.73,-117.23,8322,CA
95936,158.0,61.0,93533.0,40182.0,0.0,0.0,-666666666.0,1971,1238.0,-666666666.0,0.0,48.78048780487805,,,14.556962025316457,8.227848101265822,0.0,,,91.77215189873418,0.0,7.594936708860759,0.0,San Diego,San Diego County,32.74,-117.24,14493,CA
95937,1540.0,32.1,51625.0,31965.0,18.31168831168831,5.974025974025974,241400.0,1993,1497.0,987.0,2.226345083487941,76.43784786641929,,,14.675324675324676,10.909090909090908,0.0,,,81.1038961038961,5.12987012987013,47.532467532467535,2.207792207792208,San Diego,San Diego County,32.77,-117.15,11601,CA
95938,4446.0,38.4,86111.0,35515.0,8.502024291497976,1.889338731443995,512200.0,1976,2686.0,1385.0,3.3617424242424243,78.07765151515152,,,6.770130454340981,15.789473684210526,1.7543859649122806,,,87.33693207377418,1.866846603688709,13.697705802968962,3.3063427800269904,San Diego,San Diego County,32.8,-117.24,26216,CA
95939,605.0,36.4,41250.0,16146.0,25.6198347107438,5.289256198347108,139700.0,1968,1179.0,582.0,0.0,67.44186046511628,-666666666.0,3260.0,23.305785123966945,3.9669421487603302,0.0,,,51.074380165289256,7.43801652892562,18.016528925619838,0.0,San Diego,San Diego County,32.77,-117.21,11426,CA
95941,775.0,62.7,55870.0,24570.0,7.225806451612903,5.806451612903226,235500.0,1991,1131.0,-666666666.0,0.0,100.0,,,15.612903225806452,9.935483870967742,0.0,,,69.93548387096774,0.0,5.806451612903226,0.0,San Diego,San Diego County,32.82,-117.15,17268,CA
95942,934.0,61.1,-666666666.0,119209.0,15.417558886509635,7.0663811563169165,509600.0,1980,2234.0,-666666666.0,0.0,56.79012345679013,,,8.993576017130621,17.02355460385439,7.0663811563169165,,,91.32762312633832,0.0,12.955032119914346,0.0,San Diego,San Diego County,32.69,-117.12,13196,CA
95943,871.0,35.0,58594.0,36054.0,22.158438576349024,0.0,335500.0,1966,2083.0,925.0,0.0,75.87131367292226,,,10.907003444316878,7.347876004592423,0.0,,,91.84845005740527,1.9517795637198625,20.43628013777268,0.0,San Diego,San Diego County,32.71,-117.05,17930,CA
95944,26.0,-666666666.0,-666666666.0,,0.0,0.0,-666666666.0,-666666666,-666666666.0,-666666666.0,0.0,100.0,,,46.15384615384615,0.0,0.0,,,100.0,0.0,0.0,0.0,San Diego,San Diego County,32.76,-117.07,22754,CA
95945,25381.0,49.5,48648.0,33201.0,14.136558843229189,3.120444426933533,372000.0,1976,1857.0,1118.0,0.7842747940037724,70.50531122803534,2000.0,147665.0,14.810291162680745,14.459635160159172,0.5752334423387573,,,91.19026043103108,0.2797368110003546,10.417241243449824,1.3041251329734842,San Diego,San Diego County,32.76,-117.13,17122,CA
95946,8977.0,57.7,62434.0,36195.0,12.376072184471427,1.069399576696001,408700.0,1985,1788.0,1655.0,0.0,74.45954292773317,-666666666.0,77425.0,10.671716609112176,17.177230700679516,0.03341873677175,,,95.2656789573354,1.069399576696001,9.256990085774758,0.5681185251197505,San Diego,San Diego County,32.81,-117.2,21466,CA
95947,1657.0,54.2,34828.0,27585.0,16.415208207604103,5.914302957151478,215900.0,1966,1514.0,686.0,6.349206349206349,72.72727272727273,,,28.062764031382017,8.086904043452021,0.0,,,83.34339167169584,0.0,4.646952323476162,5.552202776101388,Coronado,San Diego County,32.65,-117.17,9633,CA
95948,11917.0,34.7,58254.0,24677.0,11.613661156331291,3.3817235881513805,231000.0,1966,1498.0,902.0,0.0,77.78789258079199,,,11.764705882352942,6.897709154988672,1.5691868758915837,,,73.11403876814634,0.6125702777544684,40.102374758748006,1.5859696232273224,San Diego,San Diego County,32.81,-117.03,9853,CA
95949,21036.0,53.6,71059.0,38647.0,8.300057045065602,2.0346073397984408,407300.0,1985,2019.0,1616.0,0.4706409681757059,76.41192290452712,,,13.847689674843126,15.682639285035178,0.6750332762882677,,,92.32743867655448,0.3993154592127781,6.084806997528047,0.8366609621601064,San Diego,San Diego County,32.8,-117.07,11411,CA
95950,350.0,32.1,24940.0,13789.0,66.57142857142857,12.285714285714286,196300.0,1969,-666666666.0,872.0,0.0,63.888888888888886,,,20.285714285714285,0.0,5.142857142857143,,,92.28571428571428,0.0,40.0,0.0,San Diego,San Diego County,32.9,-117.21,1752,CA
95951,2686.0,29.7,48500.0,16129.0,19.09903201787044,2.8667163067758747,177900.0,1976,1112.0,697.0,0.8936550491510277,76.85433422698839,,,10.498883097542814,4.839910647803425,0.6329113924050633,,,82.83693224125093,1.0424422933730455,85.40580789277736,1.4147431124348473,San Diego,San Diego County,32.86,-117.2,21058,CA
95953,10925.0,34.2,57949.0,24090.0,18.61784897025172,2.8375286041189933,222400.0,1976,1476.0,936.0,0.6063432835820896,80.69029850746269,,,11.386727688787186,5.565217391304348,1.8764302059496567,,,73.92219679633867,1.839816933638444,46.764302059496565,6.645308924485126,San Diego,San Diego County,32.81,-117.14,10760,CA
95954,12371.0,49.1,51263.0,24699.0,13.774149219949884,3.281868886912941,178200.0,1981,1320.0,1050.0,1.1730205278592376,85.11166253101737,,,14.679492361167243,9.837523239835098,0.9295934039285424,,,89.51580308786679,0.0404171045186322,9.457602457359954,0.9134265621210896,San Diego,San Diego County,32.82,-117.07,11445,CA
95955,1386.0,39.8,62950.0,30592.0,12.770562770562773,1.5151515151515151,253700.0,1969,1466.0,903.0,0.0,78.97435897435898,,,22.43867243867244,7.647907647907647,3.0303030303030303,,,95.88744588744588,0.0,47.76334776334777,0.5772005772005772,San Diego,San Diego County,32.91,-117.14,23820,CA
95956,348.0,55.3,71438.0,39984.0,11.494252873563218,8.908045977011493,235100.0,1983,1283.0,-666666666.0,0.0,75.78125,,,12.35632183908046,9.770114942528735,0.0,,,88.50574712643679,1.7241379310344829,4.022988505747127,5.747126436781609,San Diego,San Diego County,33.02,-117.14,13748,CA
95957,879.0,37.4,63125.0,29161.0,4.323094425483504,2.7303754266211606,292500.0,1955,1670.0,855.0,0.0,83.7465564738292,,,16.72354948805461,9.55631399317406,0.5688282138794084,,,91.353811149033,1.4789533560864618,24.2320819112628,0.3412969283276451,San Diego,San Diego County,33.0,-117.07,21265,CA
95959,18343.0,53.6,69314.0,41213.0,10.897890203347329,2.355121844845445,442900.0,1980,2136.0,1279.0,0.16270337922403,69.33667083854819,,,11.09960202802159,22.161042359483183,0.1090334187428446,,,92.52030747424084,0.9158807174398952,8.27018481164477,1.166657580548438,San Diego,San Diego County,32.96,-117.13,17439,CA
95960,684.0,41.3,36000.0,30134.0,17.83625730994152,2.3391812865497075,295700.0,1982,1713.0,1140.0,0.0,51.20481927710844,,,28.07017543859649,13.45029239766082,0.0,,,97.6608187134503,0.0,1.1695906432748535,1.4619883040935673,San Diego,San Diego County,32.95,-117.2,18272,CA
95961,28489.0,31.6,55590.0,23340.0,15.83067148724069,3.211765944750605,261200.0,1990,1686.0,985.0,0.754348597799077,78.26588569400072,7695.0,278745.0,11.962511846677666,6.100600231668364,1.5935975288707922,,,70.79223559970515,2.695777317561164,35.676927937098526,8.389202850222894,San Diego,San Diego County,32.89,-117.05,11832,CA
95962,1324.0,44.0,-666666666.0,40827.0,17.29607250755287,0.0,263700.0,1993,1830.0,1300.0,0.0,59.40959409594096,-666666666.0,20360.0,14.501510574018129,28.54984894259819,0.0,,,95.16616314199396,1.5861027190332326,5.060422960725076,0.0,San Diego,San Diego County,32.716,-117.162,0,CA
95963,15492.0,35.6,49821.0,22166.0,17.570358894913504,2.220500903692228,254400.0,1978,1607.0,912.0,0.0631113916061849,79.20479646576207,,,15.21430415698425,7.571649883810999,1.807384456493674,,,85.42473534727601,0.0839142783372063,42.69300284017557,1.2006196746707978,San Diego,San Diego County,32.73,-117.15,13,CA
95965,20498.0,37.6,35138.0,19665.0,24.456044492145576,4.717533417894429,182400.0,1974,1303.0,851.0,2.45676418296428,69.74300953612413,,,15.77227046541126,7.332422675382964,1.8977461215728364,,,68.63108595960581,3.351546492340716,12.547565616157677,14.357498292516343,San Diego,San Diego County,32.6853,-117.2214,0,CA
95966,29860.0,43.5,47252.0,23770.0,18.92498325519089,3.101138647019424,215600.0,1975,1375.0,968.0,0.9130607383882492,77.23302897975387,8340.0,181875.0,16.83858004018754,6.771600803750837,1.6309444072337576,,,78.73409243134628,1.2659075686537171,13.275284661754856,5.036838580040188,San Diego,San Diego County,32.68,-117.05,10629,CA
95968,1231.0,40.9,31000.0,17049.0,28.59463850528026,3.655564581640942,122400.0,1968,1175.0,708.0,0.0,92.8395061728395,,,14.29731925264013,1.787164906580016,2.518277822908205,,,84.24045491470349,1.2185215272136474,38.09910641754671,0.0,San Diego,San Diego County,32.74,-117.2,7,CA
95969,23572.0,50.8,51625.0,30898.0,12.502121160699136,2.7914474800610893,226700.0,1975,1578.0,1079.0,2.097819681791397,79.25751325869182,6400.0,160425.0,16.723230951976923,10.092482606482267,0.5515017817749873,,,91.04870184965212,0.3436280332597997,7.708297980655014,1.0011878499915154,San Diego,San Diego County,32.87,-117.14,407,CA
95970,616.0,49.5,63750.0,40251.0,23.05194805194805,1.948051948051948,324400.0,1958,1583.0,1027.0,0.0,74.57627118644068,,,26.948051948051948,8.766233766233766,0.974025974025974,,,91.07142857142856,2.5974025974025974,21.428571428571427,0.0,San Diego,San Diego County,32.7228,-117.2184,1,CA
95971,5924.0,45.6,53568.0,29718.0,11.546252532072923,1.637407157326131,232800.0,1972,1484.0,997.0,0.2278769464489176,81.31409039118876,,,18.23092505064146,8.777852802160702,0.3207292370020256,,,89.34841323430115,2.616475354490209,9.182984469952734,0.8440243079000675,San Diego,San Diego County,32.6,-117.0,21206,CA
95973,36682.0,36.4,69551.0,38021.0,12.155825745597296,1.973720080693528,353000.0,1988,1933.0,1141.0,0.5588756086764055,78.87892872952634,3670.0,253940.0,10.342947494684042,16.623957254239137,0.9705032440979228,,,84.94084292023335,1.2294858513712448,17.81800338040456,3.764789269941661,San Diego,San Diego County,32.675,-117.162,0,CA
95974,65.0,10.9,-666666666.0,,76.92307692307692,0.0,-666666666.0,-666666666,-666666666.0,-666666666.0,0.0,100.0,,,23.07692307692308,0.0,0.0,,,100.0,0.0,0.0,0.0,San Ysidro,San Diego County,32.55,-117.04,7870,CA
95975,1877.0,59.3,69082.0,29490.0,20.724560468833243,0.0,386000.0,1977,2035.0,-666666666.0,0.0,62.46376811594203,-666666666.0,8815.0,15.450186467767717,8.20458177943527,0.0,,,97.1763452317528,0.0,4.8481619605753865,0.4262120404901438,Indio,Riverside County,33.7,-116.23,22207,CA
95977,1488.0,36.8,50536.0,26655.0,14.71774193548387,3.427419354838709,405900.0,1990,2176.0,1415.0,0.15600624024961,70.20280811232449,,,20.295698924731184,14.986559139784946,0.2016129032258064,,,93.21236559139786,3.8306451612903225,2.150537634408602,0.2016129032258064,Indio,Riverside County,33.7,-116.2,11667,CA
95978,245.0,34.5,-666666666.0,19264.0,50.61224489795919,8.979591836734693,-666666666.0,1971,-666666666.0,581.0,0.0,68.57142857142857,,,26.53061224489796,5.714285714285714,0.0,,,100.0,0.0,8.979591836734693,0.0,Indian Wells,Riverside County,33.71,-116.33,4830,CA
95979,414.0,60.1,34625.0,32089.0,33.81642512077295,1.932367149758454,240600.0,1976,1234.0,757.0,0.0,68.75,,,24.87922705314009,11.11111111111111,0.0,,,73.18840579710145,19.565217391304348,2.898550724637681,1.4492753623188406,Palm Desert,Riverside County,33.78,-116.33,19948,CA
95981,39.0,38.3,-666666666.0,,0.0,0.0,-666666666.0,1981,-666666666.0,-666666666.0,0.0,56.52173913043478,,,33.333333333333336,25.64102564102564,0.0,,,0.0,0.0,0.0,0.0,Banning,Riverside County,33.9,-116.8,13061,CA
95982,3259.0,41.4,71086.0,30626.0,5.308376802700215,3.651426818042344,261100.0,1980,1569.0,1152.0,0.0771604938271604,93.51851851851852,,,22.3995090518564,6.443694384780607,0.3375268487266032,,,86.65234734581159,0.0,14.390917459343356,3.620742559067199,Bard,Imperial County,33.1,-115.1,25,CA
95983,380.0,49.0,80729.0,43265.0,1.5789473684210529,0.0,-666666666.0,1976,3344.0,-666666666.0,0.0,79.66101694915254,,,5.0,2.3684210526315788,0.0,,,69.73684210526316,0.0,6.578947368421052,0.0,Beaumont,Riverside County,33.9,-117.0,15916,CA
95984,327.0,54.7,-666666666.0,18508.0,48.62385321100918,15.902140672782874,256300.0,1969,-666666666.0,-666666666.0,0.0,100.0,-666666666.0,2175.0,36.3914373088685,0.0,0.0,,,43.730886850152906,0.0,0.0,0.0,Blythe,Riverside County,33.8,-115.1,8288,CA
95986,56.0,70.5,60714.0,28257.0,0.0,0.0,138400.0,1979,-666666666.0,-666666666.0,0.0,100.0,,,21.428571428571427,28.571428571428573,0.0,,,100.0,0.0,0.0,0.0,Brawley,Imperial County,33.1,-115.3,8709,CA
95987,5950.0,31.3,66095.0,25039.0,11.882352941176473,1.3277310924369747,250800.0,1991,1656.0,955.0,0.0,79.32263814616756,-666666666.0,53025.0,15.899159663865548,6.084033613445378,1.8823529411764703,,,87.04201680672269,0.1512605042016806,74.63865546218487,2.857142857142857,Cabazon,Riverside County,33.9,-116.7,938,CA
95988,8298.0,39.5,49518.0,23848.0,14.473367076403951,2.374066040009641,230600.0,1967,1500.0,786.0,0.1316655694535879,80.34891375905201,,,13.557483731019524,7.230657989877079,2.9766208724993977,,,74.23475536273801,1.3376717281272597,29.091347312605446,7.206555796577488,Calexico,Imperial County,32.7,-115.5,10826,CA
95991,40861.0,33.9,50682.0,23936.0,18.4528034066714,4.1604463914245855,246700.0,1974,1632.0,988.0,0.9249218600497544,76.40492441155834,8225.0,293435.0,13.98399451800005,6.74481779692127,2.2344044443356745,,,73.12841095421062,2.378796407332175,39.37495411272362,9.461344558380851,Calipatria,Imperial County,33.2,-115.5,1270,CA
95993,37077.0,37.8,69019.0,31433.0,11.97507888987782,3.53318769048197,316700.0,1988,1788.0,1180.0,0.7185095695301075,79.65918484135562,,,12.652048439733528,9.612428189983008,3.802896674488227,,,59.13099765353184,1.6721957008387949,19.000997923240824,27.59662324352024,Cathedral City,Riverside County,33.82,-116.47,20958,CA
96001,34293.0,41.6,55821.0,32785.0,13.81331467063249,2.6740151051234946,284700.0,1975,1724.0,982.0,0.562136117245533,83.22291373887438,1790.0,204510.0,12.8422710174088,11.9382964453387,0.5336366022220278,,,86.95360569212376,1.2976409179715978,9.273029481235238,3.394278715772898,Coachella,Riverside County,33.69,-116.15,9968,CA
96002,34196.0,37.4,61055.0,29627.0,16.794361913674113,2.280968534331501,257700.0,1979,1654.0,993.0,0.640178136524946,83.48757915245982,4150.0,193315.0,14.592349982454088,9.825710609428004,0.7076851093695169,,,80.92466955199438,1.7165750380161422,11.612469294654346,5.790150894841502,Desert Center,Riverside County,33.76,-115.43,171,CA
96003,44328.0,40.8,53512.0,30305.0,16.73885580220177,2.2130481862479696,262000.0,1987,1612.0,1165.0,0.4787321851097782,79.9097562317724,3935.0,255070.0,13.761053961378812,12.11649521746977,0.6587258617578055,,,87.7413824219455,1.2249593936112615,9.21539433315286,4.272694459483848,Desert Hot Springs,Riverside County,33.92,-116.53,14481,CA
96006,389.0,54.7,50288.0,30152.0,23.39331619537275,2.827763496143959,143800.0,1956,1323.0,-666666666.0,0.0,54.6875,,,29.56298200514139,7.197943444730077,0.0,,,86.63239074550128,0.0,0.5141388174807198,0.0,Desert Hot Springs,Riverside County,33.9,-115.9,6283,CA
96007,23228.0,40.2,49044.0,26520.0,17.784570346133975,2.6003099707249877,225200.0,1977,1474.0,935.0,0.3940997635401418,81.04943137034118,1270.0,186410.0,17.51765111072843,7.6717754434303425,0.3487170656104701,,,87.06302738074737,0.9299121749612536,15.257447907697609,1.6660926468055794,Earp,San Bernardino County,34.3,-114.3,1681,CA
96008,1191.0,51.8,62852.0,31466.0,14.777497900923594,0.0839630562552476,272800.0,1987,1430.0,793.0,0.0,81.36882129277566,,,14.357682619647354,15.113350125944583,0.0,,,98.65659109991604,0.0839630562552476,2.18303946263644,0.0,El Centro,Imperial County,32.7,-115.8,16217,CA
96009,321.0,52.6,45536.0,35879.0,0.0,0.0,274200.0,1970,-666666666.0,873.0,0.0,73.02631578947368,,,27.725856697819317,2.4922118380062304,0.0,,,100.0,0.0,0.0,0.0,Heber,Imperial County,32.73,-115.48,2006,CA
96010,122.0,55.8,36250.0,22513.0,3.278688524590164,1.639344262295082,243800.0,1958,1583.0,-666666666.0,0.0,64.0625,,,37.704918032786885,0.0,0.0,,,82.78688524590164,0.0,6.557377049180328,0.0,Holtville,Imperial County,32.9,-115.2,2828,CA
96011,199.0,52.2,25375.0,17299.0,38.69346733668342,4.522613065326633,124400.0,1973,1125.0,658.0,0.0,83.33333333333333,,,20.100502512562816,10.552763819095478,0.0,,,78.39195979899498,3.0150753768844223,7.035175879396985,0.0,Imperial,Imperial County,32.9,-115.8,5572,CA
96013,4819.0,37.6,47102.0,23247.0,20.4399252957045,3.2994397177837724,153300.0,1972,1061.0,772.0,0.0,72.44723331431831,-666666666.0,27865.0,17.389499896244033,6.806391367503632,0.8092965345507367,,,86.59472919692882,1.0583108528740404,8.19672131147541,1.82610500103756,Joshua Tree,San Bernardino County,34.1,-116.3,5343,CA
96014,135.0,58.1,33813.0,19841.0,13.333333333333334,0.0,155500.0,2002,-666666666.0,-666666666.0,0.0,100.0,,,17.037037037037038,0.0,0.0,,,86.66666666666667,0.0,5.925925925925926,0.0,La Quinta,Riverside County,33.67,-116.28,23339,CA
96015,320.0,74.6,-666666666.0,14934.0,53.75,0.0,-666666666.0,1946,-666666666.0,-666666666.0,0.0,0.0,,,2.1875,0.0,14.6875,,,71.25,1.875,15.9375,23.125,Mecca,Riverside County,33.6,-115.8,3093,CA
96016,424.0,63.5,95350.0,30085.0,16.745283018867923,0.0,-666666666.0,1980,-666666666.0,945.0,0.0,42.85714285714285,,,11.320754716981131,6.839622641509434,0.0,,,100.0,0.0,0.0,0.0,Morongo Valley,San Bernardino County,34.1,-116.6,2030,CA
96017,140.0,66.1,45750.0,35501.0,17.142857142857142,0.0,300000.0,1960,1300.0,940.0,0.0,89.47368421052632,,,13.571428571428571,14.285714285714286,0.0,,,97.14285714285714,2.142857142857143,0.7142857142857143,0.0,Niland,Imperial County,33.3,-115.6,1832,CA
96019,10178.0,38.5,49583.0,22801.0,18.63823933975241,2.7608567498526235,182700.0,1979,1375.0,1116.0,2.0222446916076846,76.64307381193125,,,16.466889369227747,7.712713696207507,0.3045785026527805,,,86.35291805855768,1.3067400275103165,10.051090587541756,0.3930045195519748,North Palm Springs,Riverside County,33.93,-116.518,483,CA
96020,2369.0,56.5,61250.0,38595.0,9.371042634022794,0.8864499788940481,212500.0,1979,1314.0,691.0,0.0,77.16606498194946,,,18.57323765301815,12.325875897002955,0.0,,,96.0320810468552,0.0,12.114816378218658,0.1688476150274377,Ocotillo,Imperial County,32.75,-116.03,526,CA
96021,16017.0,37.2,46050.0,23112.0,25.822563526253354,4.588874321033901,190500.0,1981,1332.0,845.0,0.4373633239612621,83.25523273976883,205.0,113620.0,17.575076481238685,5.275644627583193,3.0654929137791096,,,83.33645501654492,0.5181994131235562,43.82218892426796,0.7117437722419929,Palm Desert,Riverside County,33.71,-116.41,22799,CA
96022,16253.0,40.7,55049.0,26915.0,20.457761644004183,2.171906724912324,233900.0,1985,1569.0,892.0,0.4362578768783325,89.85296493779286,,,15.64018950347628,10.293484279825265,1.2736110256568018,,,87.76225927521072,0.4060788777456469,11.050267642896696,2.387251584322894,Palm Springs,Riverside County,33.86,-116.58,18306,CA
96023,1184.0,39.5,31322.0,18840.0,26.68918918918919,5.067567567567568,105300.0,1962,775.0,665.0,0.0,47.7751756440281,,,20.945945945945947,2.027027027027027,1.266891891891892,,,88.51351351351352,0.929054054054054,30.658783783783782,0.3378378378378378,Palm Springs,Riverside County,33.7,-116.5,17140,CA
96024,846.0,58.9,40563.0,28227.0,31.67848699763593,2.0094562647754137,262500.0,1981,1294.0,1074.0,0.0,68.13559322033899,,,24.940898345153663,12.05673758865248,0.0,,,82.15130023640661,0.0,3.309692671394799,8.39243498817967,Palo Verde,Imperial County,33.4,-114.72,293,CA
96025,2126.0,50.5,35602.0,22444.0,20.507996237064912,2.492944496707432,166300.0,1948,1350.0,891.0,0.1256281407035175,82.66331658291458,,,20.037629350893692,10.583254938852305,0.2822201317027281,,,84.28974600188147,0.0470366886171213,14.722483537158984,2.492944496707432,Parker Dam,San Bernardino County,34.28,-114.18,144,CA
